order_id,customer_id,order_date,promotion_id,order_status,shipping_revenue
O0004831,C002226,2026-03-24,,Completed,0.0
O0004832,C001877,2026-03-24,,Completed,0.0
O0004833,C002098,2026-03-24,PROMO_BASE,Completed,9.99
O0004834,C001529,2026-03-24,PROMO_BASE,Completed,0.0
O0004835,C000125,2026-03-24,,Completed,0.0
O0004836,C001672,2026-03-24,,Completed,4.99
O0004837,C000636,2026-03-24,,Completed,0.0
O0004838,C000552,2026-03-24,,Completed,4.99
O0004839,C001211,2026-03-24,,Completed,0.0
O0004840,C001381,2026-03-24,,Completed,0.0
O0004841,C001123,2026-03-24,,Completed,4.99
O0004842,C002434,2026-03-24,,Completed,0.0
O0004843,C000841,2026-03-24,,Completed,9.99
O0004844,C002434,2026-03-24,PROMO_BASE,Completed,0.0
O0004845,C001635,2026-03-24,,Completed,0.0
O0004846,C000151,2026-03-24,PROMO_BASE,Completed,4.99
O0004847,C000618,2026-03-24,,Completed,0.0
O0004848,C000405,2026-03-24,,Completed,9.99
O0004849,C000528,2026-03-24,,Completed,0.0
O0004850,C000524,2026-03-24,,Completed,4.99
O0004851,C000016,2026-03-24,,Completed,6.99
O0004852,C002340,2026-03-24,,Completed,9.99
O0004853,C002068,2026-03-24,,Completed,0.0
O0004854,C000397,2026-03-24,,Completed,9.99
O0004855,C000645,2026-03-24,PROMO_BASE,Completed,0.0
O0004856,C000855,2026-03-24,,Completed,0.0
O0004857,C000921,2026-03-24,,Completed,0.0
O0004858,C000239,2026-03-24,PROMO_BASE,Completed,0.0
O0004859,C000721,2026-03-24,,Completed,4.99
O0004860,C001121,2026-03-24,,Completed,0.0
O0004861,C002445,2026-03-24,,Completed,6.99
O0004862,C001391,2026-03-24,PROMO_BASE,Completed,0.0
O0004863,C000170,2026-03-24,,Completed,9.99
O0004864,C002031,2026-03-24,,Completed,0.0
O0004865,C001634,2026-03-24,,Completed,0.0
O0004866,C001222,2026-03-24,,Completed,6.99
O0004867,C002346,2026-03-24,PROMO_BASE,Completed,6.99
O0004868,C000242,2026-03-24,,Completed,0.0
O0004869,C001450,2026-03-24,PROMO_BASE,Completed,0.0
O0004870,C000733,2026-03-24,PROMO_BASE,Completed,4.99
O0004871,C001832,2026-03-24,,Completed,0.0
O0004872,C000199,2026-03-24,,Completed,0.0
O0004873,C000710,2026-03-24,PROMO_BASE,Completed,4.99
O0004874,C000396,2026-03-24,,Completed,9.99
O0004875,C001006,2026-03-24,,Completed,4.99
O0004876,C001660,2026-03-25,,Completed,9.99
O0004877,C000929,2026-03-25,,Completed,0.0
O0004878,C001685,2026-03-25,PROMO_BASE,Completed,6.99
O0004879,C000641,2026-03-25,PROMO_BASE,Completed,6.99
O0004880,C001667,2026-03-25,,Completed,0.0
O0004881,C001584,2026-03-25,,Completed,9.99
O0004882,C001240,2026-03-25,PROMO_BASE,Completed,0.0
O0004883,C001048,2026-03-25,,Completed,4.99
O0004884,C002436,2026-03-25,,Completed,9.99
O0004885,C001462,2026-03-25,PROMO_BASE,Completed,0.0
O0004886,C001963,2026-03-25,,Completed,0.0
O0004887,C002453,2026-03-25,,Completed,6.99
O0004888,C000358,2026-03-25,,Completed,0.0
O0004889,C002263,2026-03-25,,Completed,6.99
O0004890,C001047,2026-03-25,,Completed,0.0
O0004891,C000445,2026-03-25,PROMO_BASE,Completed,6.99
O0004892,C001096,2026-03-25,,Completed,0.0
O0004893,C002052,2026-03-25,,Completed,6.99
O0004894,C001521,2026-03-25,,Completed,0.0
O0004895,C002153,2026-03-25,,Completed,4.99
O0004896,C000016,2026-03-25,PROMO_BASE,Completed,0.0
O0004897,C000087,2026-03-25,,Completed,4.99
O0004898,C002249,2026-03-25,,Completed,0.0
O0004899,C000693,2026-03-25,PROMO_BASE,Completed,0.0
O0004900,C000244,2026-03-25,PROMO_BASE,Completed,9.99
O0004901,C001451,2026-03-25,,Completed,0.0
O0004902,C001316,2026-03-25,,Completed,6.99
O0004903,C000632,2026-03-25,PROMO_BASE,Completed,0.0
O0004904,C000074,2026-03-25,,Completed,0.0
O0004905,C000445,2026-03-25,,Completed,0.0
O0004906,C001298,2026-03-25,,Completed,0.0
O0004907,C000059,2026-03-25,PROMO_BASE,Completed,9.99
O0004908,C002214,2026-03-25,,Completed,0.0
O0004909,C001990,2026-03-25,PROMO_BASE,Completed,0.0
O0004910,C001661,2026-03-25,PROMO_BASE,Completed,0.0
O0004911,C000852,2026-03-25,,Completed,4.99
O0004912,C000417,2026-03-25,PROMO_BASE,Completed,0.0
O0004913,C001442,2026-03-25,PROMO_BASE,Completed,6.99
O0004914,C001793,2026-03-25,,Completed,0.0
O0004915,C001126,2026-03-25,,Completed,0.0
O0004916,C001218,2026-03-25,,Completed,0.0
O0004917,C001462,2026-03-25,,Completed,6.99
O0004918,C002259,2026-03-25,,Completed,0.0
O0004919,C001017,2026-03-25,,Completed,9.99
O0004920,C001391,2026-03-25,PROMO_BASE,Completed,0.0
O0004921,C002268,2026-03-25,,Completed,4.99
O0004922,C000510,2026-03-25,,Completed,0.0
O0004923,C001940,2026-03-25,,Completed,9.99
O0004924,C000703,2026-03-25,PROMO_BASE,Completed,6.99
O0004925,C002465,2026-03-25,PROMO_BASE,Completed,0.0
O0004926,C000437,2026-03-25,,Completed,0.0
O0004927,C000278,2026-03-25,PROMO_BASE,Completed,0.0
O0004928,C001495,2026-03-25,,Completed,4.99
O0004929,C001462,2026-03-25,,Completed,9.99
O0004930,C002018,2026-03-25,PROMO_BASE,Completed,0.0
O0004931,C002184,2026-03-25,,Completed,6.99
O0004932,C002458,2026-03-25,,Completed,9.99
O0004933,C001342,2026-03-25,,Completed,0.0
O0004934,C000013,2026-03-25,,Completed,0.0
O0004935,C001682,2026-03-25,PROMO_BASE,Completed,4.99
O0004936,C000165,2026-03-25,,Completed,0.0
O0004937,C001462,2026-03-25,,Completed,0.0
O0004938,C000938,2026-03-25,,Completed,4.99
O0004939,C001968,2026-03-25,PROMO_BASE,Completed,0.0
O0004940,C002435,2026-03-26,PROMO_BASE,Completed,9.99
O0004941,C001096,2026-03-26,,Completed,6.99
O0004942,C002331,2026-03-26,,Completed,0.0
O0004943,C002263,2026-03-26,,Completed,4.99
O0004944,C001619,2026-03-26,,Completed,0.0
O0004945,C000380,2026-03-26,PROMO_BASE,Completed,0.0
O0004946,C000849,2026-03-26,,Completed,0.0
O0004947,C000761,2026-03-26,,Completed,0.0
O0004948,C001857,2026-03-26,,Completed,0.0
O0004949,C000359,2026-03-26,,Completed,4.99
O0004950,C000523,2026-03-26,PROMO_BASE,Completed,0.0
O0004951,C001328,2026-03-26,PROMO_BASE,Completed,0.0
O0004952,C000134,2026-03-26,,Completed,9.99
O0004953,C001751,2026-03-26,,Completed,0.0
O0004954,C001749,2026-03-26,,Completed,0.0
O0004955,C001354,2026-03-26,,Completed,9.99
O0004956,C000481,2026-03-26,PROMO_BASE,Completed,0.0
O0004957,C001619,2026-03-26,,Completed,0.0
O0004958,C000861,2026-03-26,,Completed,0.0
O0004959,C002406,2026-03-26,,Completed,0.0
O0004960,C000472,2026-03-26,,Completed,0.0
O0004961,C001936,2026-03-26,,Completed,6.99
O0004962,C000336,2026-03-26,,Completed,9.99
O0004963,C002077,2026-03-26,,Completed,0.0
O0004964,C002104,2026-03-26,,Completed,0.0
O0004965,C000759,2026-03-26,PROMO_BASE,Completed,6.99
O0004966,C001844,2026-03-26,,Completed,0.0
O0004967,C000406,2026-03-26,PROMO_BASE,Completed,4.99
O0004968,C001006,2026-03-26,,Completed,6.99
O0004969,C000322,2026-03-26,PROMO_BASE,Completed,0.0
O0004970,C000016,2026-03-26,,Completed,0.0
O0004971,C001395,2026-03-26,,Completed,0.0
O0004972,C002126,2026-03-26,,Completed,0.0
O0004973,C000030,2026-03-26,,Completed,4.99
O0004974,C001546,2026-03-26,,Completed,0.0
O0004975,C000490,2026-03-26,,Completed,0.0
O0004976,C001919,2026-03-26,,Completed,6.99
O0004977,C001984,2026-03-26,,Completed,6.99
O0004978,C002151,2026-03-26,PROMO_BASE,Completed,4.99
O0004979,C001213,2026-03-26,,Completed,0.0
O0004980,C000535,2026-03-26,,Completed,4.99
O0004981,C001837,2026-03-26,,Completed,0.0
O0004982,C002104,2026-03-26,,Completed,9.99
O0004983,C002267,2026-03-26,,Completed,0.0
O0004984,C001529,2026-03-26,,Completed,0.0
O0004985,C001351,2026-03-26,,Completed,0.0
O0004986,C002281,2026-03-26,,Completed,9.99
O0004987,C000441,2026-03-26,PROMO_BASE,Completed,0.0
O0004988,C000859,2026-03-26,PROMO_BASE,Completed,4.99
O0004989,C001983,2026-03-26,PROMO_BASE,Completed,4.99
O0004990,C002028,2026-03-26,,Completed,6.99
O0004991,C000413,2026-03-26,,Completed,4.99
O0004992,C000265,2026-03-26,,Completed,9.99
O0004993,C002428,2026-03-26,,Completed,9.99
O0004994,C001241,2026-03-26,,Completed,0.0
O0004995,C000319,2026-03-26,PROMO_BASE,Completed,4.99
O0004996,C001792,2026-03-26,PROMO_BASE,Completed,0.0
O0004997,C002373,2026-03-26,,Completed,4.99
O0004998,C001300,2026-03-26,,Completed,0.0
O0004999,C001048,2026-03-26,,Completed,0.0
O0005000,C000499,2026-03-26,,Completed,0.0
O0005001,C000899,2026-03-26,,Completed,0.0
O0005002,C002325,2026-03-26,PROMO_BASE,Completed,0.0
O0005003,C000232,2026-03-26,,Completed,0.0
O0005004,C002126,2026-03-26,PROMO_BASE,Completed,0.0
O0005005,C002054,2026-03-26,,Completed,9.99
O0005006,C000083,2026-03-26,,Completed,6.99
O0005007,C000749,2026-03-26,PROMO_BASE,Completed,0.0
O0005008,C002126,2026-03-26,,Completed,0.0
O0005009,C000155,2026-03-26,,Completed,6.99
O0005010,C000035,2026-03-26,PROMO_BASE,Completed,0.0
O0005011,C002205,2026-03-27,,Completed,9.99
O0005012,C001454,2026-03-27,,Completed,6.99
O0005013,C001258,2026-03-27,,Completed,0.0
O0005014,C000381,2026-03-27,PROMO_BASE,Completed,4.99
O0005015,C000214,2026-03-27,,Completed,4.99
O0005016,C000802,2026-03-27,,Completed,0.0
O0005017,C000768,2026-03-27,PROMO_BASE,Completed,9.99
O0005018,C002116,2026-03-27,,Completed,4.99
O0005019,C001921,2026-03-27,,Completed,0.0
O0005020,C001930,2026-03-27,,Completed,6.99
O0005021,C001177,2026-03-27,,Completed,0.0
O0005022,C001671,2026-03-27,PROMO_BASE,Completed,4.99
O0005023,C001844,2026-03-27,PROMO_BASE,Completed,9.99
O0005024,C000272,2026-03-27,,Completed,0.0
O0005025,C000050,2026-03-27,,Completed,0.0
O0005026,C001532,2026-03-27,,Completed,0.0
O0005027,C000025,2026-03-27,,Completed,6.99
O0005028,C001908,2026-03-27,,Completed,0.0
O0005029,C000155,2026-03-27,,Completed,0.0
O0005030,C001524,2026-03-27,PROMO_BASE,Completed,0.0
O0005031,C002263,2026-03-27,,Completed,0.0
O0005032,C001375,2026-03-27,,Completed,4.99
O0005033,C002046,2026-03-27,,Completed,0.0
O0005034,C000875,2026-03-27,,Completed,0.0
O0005035,C002006,2026-03-27,,Completed,0.0
O0005036,C000185,2026-03-27,,Completed,9.99
O0005037,C002238,2026-03-27,,Completed,0.0
O0005038,C000293,2026-03-27,,Completed,0.0
O0005039,C000095,2026-03-27,,Completed,0.0
O0005040,C001489,2026-03-27,,Completed,0.0
O0005041,C000737,2026-03-27,,Completed,0.0
O0005042,C002142,2026-03-27,PROMO_BASE,Completed,0.0
O0005043,C001453,2026-03-27,,Completed,6.99
O0005044,C000335,2026-03-27,,Completed,9.99
O0005045,C002297,2026-03-27,,Completed,0.0
O0005046,C002030,2026-03-27,,Completed,0.0
O0005047,C000938,2026-03-27,,Completed,0.0
O0005048,C000786,2026-03-27,,Completed,0.0
O0005049,C001170,2026-03-27,,Completed,9.99
O0005050,C002048,2026-03-27,PROMO_BASE,Completed,4.99
O0005051,C001459,2026-03-27,,Completed,9.99
O0005052,C002233,2026-03-27,,Completed,6.99
O0005053,C001250,2026-03-27,,Completed,4.99
O0005054,C002434,2026-03-27,PROMO_BASE,Completed,9.99
O0005055,C002110,2026-03-28,,Completed,0.0
O0005056,C001363,2026-03-28,PROMO_BASE,Completed,0.0
O0005057,C000305,2026-03-28,,Completed,0.0
O0005058,C000291,2026-03-28,PROMO_BASE,Completed,4.99
O0005059,C000273,2026-03-28,,Completed,6.99
O0005060,C001033,2026-03-28,,Completed,4.99
O0005061,C001148,2026-03-28,,Completed,0.0
O0005062,C000731,2026-03-28,,Completed,6.99
O0005063,C002353,2026-03-28,,Completed,6.99
O0005064,C001676,2026-03-28,,Completed,0.0
O0005065,C000212,2026-03-28,,Completed,4.99
O0005066,C000647,2026-03-28,,Completed,0.0
O0005067,C002103,2026-03-28,PROMO_BASE,Completed,0.0
O0005068,C001530,2026-03-28,,Completed,0.0
O0005069,C000703,2026-03-28,PROMO_BASE,Completed,0.0
O0005070,C000560,2026-03-28,PROMO_BASE,Completed,0.0
O0005071,C002199,2026-03-28,,Completed,9.99
O0005072,C000700,2026-03-28,,Completed,4.99
O0005073,C000071,2026-03-28,,Completed,0.0
O0005074,C001256,2026-03-28,,Completed,0.0
O0005075,C001964,2026-03-28,,Completed,6.99
O0005076,C001595,2026-03-28,PROMO_BASE,Completed,0.0
O0005077,C001390,2026-03-28,,Completed,6.99
O0005078,C002158,2026-03-28,PROMO_BASE,Completed,4.99
O0005079,C002119,2026-03-28,,Completed,0.0
O0005080,C001377,2026-03-28,,Completed,0.0
O0005081,C000957,2026-03-28,PROMO_BASE,Completed,4.99
O0005082,C002168,2026-03-28,,Completed,9.99
O0005083,C002125,2026-03-28,,Completed,0.0
O0005084,C001753,2026-03-28,,Completed,0.0
O0005085,C002366,2026-03-28,PROMO_BASE,Completed,0.0
O0005086,C000876,2026-03-28,,Completed,0.0
O0005087,C001298,2026-03-28,,Completed,0.0
O0005088,C000291,2026-03-28,,Completed,0.0
O0005089,C000814,2026-03-28,,Completed,6.99
O0005090,C000822,2026-03-28,PROMO_BASE,Completed,4.99
O0005091,C000422,2026-03-28,,Completed,0.0
O0005092,C001461,2026-03-28,PROMO_BASE,Completed,4.99
O0005093,C000577,2026-03-28,PROMO_BASE,Completed,4.99
O0005094,C000098,2026-03-28,,Completed,0.0
O0005095,C000291,2026-03-28,PROMO_BASE,Completed,0.0
O0005096,C002028,2026-03-28,,Completed,0.0
O0005097,C000078,2026-03-28,PROMO_BASE,Completed,9.99
O0005098,C000301,2026-03-28,,Completed,0.0
O0005099,C002243,2026-03-28,,Completed,0.0
O0005100,C001507,2026-03-28,,Completed,6.99
O0005101,C000446,2026-03-28,,Completed,0.0
O0005102,C000291,2026-03-28,,Completed,6.99
O0005103,C000022,2026-03-28,PROMO_BASE,Completed,9.99
O0005104,C000720,2026-03-28,,Completed,0.0
O0005105,C000687,2026-03-28,PROMO_BASE,Completed,9.99
O0005106,C000858,2026-03-28,,Completed,4.99
O0005107,C002311,2026-03-28,,Completed,0.0
O0005108,C000929,2026-03-28,,Completed,0.0
O0005109,C002242,2026-03-28,,Completed,0.0
O0005110,C001126,2026-03-28,,Completed,9.99
O0005111,C002081,2026-03-28,,Completed,0.0
O0005112,C000982,2026-03-28,,Completed,9.99
O0005113,C001466,2026-03-28,PROMO_BASE,Completed,6.99
O0005114,C001199,2026-03-29,,Completed,0.0
O0005115,C002337,2026-03-29,PROMO_BASE,Completed,6.99
O0005116,C000166,2026-03-29,,Completed,0.0
O0005117,C001300,2026-03-29,PROMO_BASE,Completed,6.99
O0005118,C001316,2026-03-29,,Completed,0.0
O0005119,C001893,2026-03-29,,Completed,0.0
O0005120,C000639,2026-03-29,,Completed,9.99
O0005121,C000524,2026-03-29,,Completed,9.99
O0005122,C000895,2026-03-29,,Completed,9.99
O0005123,C002074,2026-03-29,PROMO_BASE,Completed,9.99
O0005124,C002271,2026-03-29,,Completed,9.99
O0005125,C000196,2026-03-29,,Completed,0.0
O0005126,C002153,2026-03-29,PROMO_BASE,Completed,6.99
O0005127,C001810,2026-03-29,,Completed,0.0
O0005128,C001582,2026-03-29,,Completed,0.0
O0005129,C002460,2026-03-29,,Completed,4.99
O0005130,C000382,2026-03-29,,Completed,0.0
O0005131,C002477,2026-03-29,,Completed,0.0
O0005132,C000633,2026-03-29,,Completed,0.0
O0005133,C001388,2026-03-29,,Completed,0.0
O0005134,C001514,2026-03-29,,Completed,9.99
O0005135,C001575,2026-03-29,PROMO_BASE,Completed,9.99
O0005136,C001740,2026-03-29,,Completed,0.0
O0005137,C000205,2026-03-29,,Completed,4.99
O0005138,C000169,2026-03-29,,Completed,0.0
O0005139,C002145,2026-03-29,,Completed,0.0
O0005140,C001069,2026-03-29,PROMO_BASE,Completed,9.99
O0005141,C000836,2026-03-29,,Completed,9.99
O0005142,C001393,2026-03-29,,Completed,0.0
O0005143,C001273,2026-03-29,,Completed,6.99
O0005144,C001298,2026-03-29,,Completed,0.0
O0005145,C000422,2026-03-29,,Completed,0.0
O0005146,C001530,2026-03-29,,Completed,9.99
O0005147,C000997,2026-03-29,PROMO_BASE,Completed,0.0
O0005148,C000146,2026-03-29,,Completed,0.0
O0005149,C001492,2026-03-29,,Completed,0.0
O0005150,C000642,2026-03-29,,Completed,4.99
O0005151,C002072,2026-03-29,,Completed,0.0
O0005152,C000541,2026-03-29,,Completed,9.99
O0005153,C000096,2026-03-29,,Completed,0.0
O0005154,C002204,2026-03-29,,Completed,0.0
O0005155,C001026,2026-03-29,,Completed,0.0
O0005156,C000524,2026-03-29,,Completed,0.0
O0005157,C002258,2026-03-29,,Completed,9.99
O0005158,C000865,2026-03-29,,Completed,0.0
O0005159,C000882,2026-03-29,PROMO_BASE,Completed,9.99
O0005160,C001161,2026-03-29,,Completed,9.99
O0005161,C001225,2026-03-29,,Completed,0.0
O0005162,C002439,2026-03-29,PROMO_BASE,Completed,0.0
O0005163,C000249,2026-03-29,PROMO_BASE,Completed,6.99
O0005164,C000166,2026-03-29,,Completed,0.0
O0005165,C002431,2026-03-29,,Completed,0.0
O0005166,C000696,2026-03-29,,Completed,0.0
O0005167,C000435,2026-03-30,,Completed,0.0
O0005168,C000174,2026-03-30,,Completed,6.99
O0005169,C000975,2026-03-30,,Completed,0.0
O0005170,C000817,2026-03-30,,Completed,9.99
O0005171,C001141,2026-03-30,,Completed,9.99
O0005172,C000159,2026-03-30,,Completed,9.99
O0005173,C001141,2026-03-30,,Completed,0.0
O0005174,C001227,2026-03-30,,Completed,0.0
O0005175,C001227,2026-03-30,,Completed,0.0
O0005176,C001985,2026-03-30,,Completed,9.99
O0005177,C001270,2026-03-30,,Completed,6.99
O0005178,C000618,2026-03-30,,Completed,9.99
O0005179,C001391,2026-03-30,,Completed,0.0
O0005180,C001433,2026-03-30,PROMO_BASE,Completed,0.0
O0005181,C001222,2026-03-30,PROMO_BASE,Completed,6.99
O0005182,C000779,2026-03-30,,Completed,0.0
O0005183,C000041,2026-03-30,,Completed,4.99
O0005184,C000357,2026-03-30,,Completed,0.0
O0005185,C001489,2026-03-30,PROMO_BASE,Completed,0.0
O0005186,C000280,2026-03-30,,Completed,0.0
O0005187,C000174,2026-03-30,,Completed,0.0
O0005188,C000653,2026-03-30,PROMO_BASE,Completed,0.0
O0005189,C001304,2026-03-30,PROMO_BASE,Completed,0.0
O0005190,C001290,2026-03-30,PROMO_BASE,Completed,4.99
O0005191,C000788,2026-03-30,,Completed,6.99
O0005192,C000088,2026-03-30,,Completed,6.99
O0005193,C000357,2026-03-30,,Completed,9.99
O0005194,C002453,2026-03-30,,Completed,0.0
O0005195,C002137,2026-03-30,,Completed,9.99
O0005196,C000530,2026-03-30,,Completed,0.0
O0005197,C002365,2026-03-30,PROMO_BASE,Completed,9.99
O0005198,C000357,2026-03-30,,Completed,0.0
O0005199,C000939,2026-03-30,PROMO_BASE,Completed,0.0
O0005200,C000357,2026-03-30,,Completed,6.99
O0005201,C002207,2026-03-30,,Completed,0.0
O0005202,C001426,2026-03-30,PROMO_BASE,Completed,0.0
O0005203,C000174,2026-03-30,,Completed,0.0
O0005204,C000218,2026-03-30,,Completed,0.0
O0005205,C001987,2026-03-30,,Completed,0.0
O0005206,C000196,2026-03-30,,Completed,6.99
O0005207,C002493,2026-03-30,,Completed,6.99
O0005208,C001408,2026-03-30,PROMO_BASE,Completed,0.0
O0005209,C000721,2026-03-30,,Completed,4.99
O0005210,C002363,2026-03-30,,Completed,4.99
O0005211,C000589,2026-03-30,,Completed,0.0
O0005212,C002474,2026-03-30,,Completed,0.0
O0005213,C000523,2026-03-30,,Completed,6.99
O0005214,C000557,2026-03-30,PROMO_BASE,Completed,0.0
O0005215,C001477,2026-03-30,,Completed,0.0
O0005216,C000174,2026-03-30,,Completed,4.99
O0005217,C000079,2026-03-30,,Completed,0.0
O0005218,C002468,2026-03-30,PROMO_BASE,Completed,0.0
O0005219,C002235,2026-03-30,PROMO_BASE,Completed,6.99
O0005220,C000379,2026-03-30,,Completed,0.0
O0005221,C000373,2026-03-30,PROMO_BASE,Completed,0.0
O0005222,C001340,2026-03-30,,Completed,6.99
O0005223,C000333,2026-03-30,,Completed,6.99
O0005224,C001825,2026-03-30,PROMO_BASE,Completed,0.0
O0005225,C000064,2026-03-30,PROMO_BASE,Completed,6.99
O0005226,C000174,2026-03-30,PROMO_BASE,Completed,0.0
O0005227,C000499,2026-03-30,,Completed,6.99
O0005228,C002018,2026-03-30,,Completed,0.0
O0005229,C000174,2026-03-30,,Completed,0.0
O0005230,C002135,2026-03-30,,Completed,0.0
O0005231,C002020,2026-03-30,,Completed,0.0
O0005232,C002424,2026-03-30,,Completed,0.0
O0005233,C002348,2026-03-30,,Completed,0.0
O0005234,C001856,2026-03-31,,Completed,9.99
O0005235,C001963,2026-03-31,,Completed,6.99
O0005236,C001248,2026-03-31,,Completed,6.99
O0005237,C001874,2026-03-31,,Completed,0.0
O0005238,C001815,2026-03-31,PROMO_BASE,Completed,9.99
O0005239,C002025,2026-03-31,PROMO_BASE,Completed,9.99
O0005240,C000174,2026-03-31,PROMO_BASE,Completed,0.0
O0005241,C000217,2026-03-31,,Completed,4.99
O0005242,C002380,2026-03-31,,Completed,6.99
O0005243,C002469,2026-03-31,,Completed,0.0
O0005244,C002284,2026-03-31,PROMO_BASE,Completed,9.99
O0005245,C001656,2026-03-31,,Completed,9.99
O0005246,C000706,2026-03-31,PROMO_BASE,Completed,6.99
O0005247,C000565,2026-03-31,,Completed,6.99
O0005248,C001191,2026-03-31,,Completed,0.0
O0005249,C001713,2026-03-31,PROMO_BASE,Completed,6.99
O0005250,C001535,2026-03-31,,Completed,0.0
O0005251,C000001,2026-03-31,,Completed,6.99
O0005252,C001792,2026-03-31,,Completed,4.99
O0005253,C001123,2026-03-31,PROMO_BASE,Completed,0.0
O0005254,C000613,2026-03-31,PROMO_BASE,Completed,0.0
O0005255,C001477,2026-03-31,,Completed,6.99
O0005256,C002105,2026-03-31,,Completed,0.0
O0005257,C002220,2026-03-31,,Completed,4.99
O0005258,C001604,2026-03-31,PROMO_BASE,Completed,0.0
O0005259,C001535,2026-03-31,PROMO_BASE,Completed,9.99
O0005260,C000935,2026-03-31,,Completed,0.0
O0005261,C000120,2026-03-31,,Completed,0.0
O0005262,C002225,2026-03-31,PROMO_BASE,Completed,6.99
O0005263,C001365,2026-03-31,,Completed,6.99
O0005264,C001236,2026-03-31,,Completed,4.99
O0005265,C001815,2026-03-31,,Completed,0.0
O0005266,C000113,2026-03-31,,Completed,9.99
O0005267,C000346,2026-03-31,,Completed,0.0
O0005268,C000647,2026-03-31,,Completed,0.0
O0005269,C001874,2026-03-31,PROMO_BASE,Completed,0.0
O0005270,C000362,2026-03-31,,Completed,9.99
O0005271,C000720,2026-03-31,,Completed,4.99
O0005272,C001891,2026-03-31,,Completed,0.0
O0005273,C000022,2026-03-31,PROMO_BASE,Completed,4.99
O0005274,C000041,2026-03-31,,Completed,0.0
O0005275,C002002,2026-03-31,,Completed,0.0
O0005276,C001930,2026-03-31,PROMO_BASE,Completed,0.0
O0005277,C000562,2026-03-31,PROMO_BASE,Completed,0.0
O0005278,C002428,2026-03-31,,Completed,6.99
O0005279,C001923,2026-03-31,,Completed,6.99
O0005280,C002347,2026-03-31,,Completed,6.99
O0005281,C001236,2026-03-31,,Completed,6.99
O0005282,C001477,2026-03-31,PROMO_BASE,Completed,6.99
O0005283,C001815,2026-03-31,PROMO_BASE,Completed,9.99
O0005284,C000999,2026-03-31,,Completed,0.0
O0005285,C001191,2026-03-31,,Completed,4.99
O0005286,C002263,2026-03-31,,Completed,0.0
O0005287,C002134,2026-03-31,,Completed,0.0
O0005288,C002204,2026-03-31,,Completed,4.99
O0005289,C000445,2026-04-01,,Completed,0.0
O0005290,C000350,2026-04-01,,Completed,0.0
O0005291,C001259,2026-04-01,,Completed,0.0
O0005292,C000320,2026-04-01,,Completed,9.99
O0005293,C000249,2026-04-01,,Completed,0.0
O0005294,C001660,2026-04-01,,Completed,0.0
O0005295,C001798,2026-04-01,,Completed,0.0
O0005296,C001678,2026-04-01,PROMO_LATE,Completed,0.0
O0005297,C002376,2026-04-01,,Completed,6.99
O0005298,C002094,2026-04-01,PROMO_LATE,Completed,4.99
O0005299,C001812,2026-04-01,,Completed,0.0
O0005300,C001666,2026-04-01,PROMO_LATE,Completed,0.0
O0005301,C000427,2026-04-01,,Completed,9.99
O0005302,C001058,2026-04-01,,Completed,0.0
O0005303,C000503,2026-04-01,PROMO_LATE,Completed,0.0
O0005304,C001460,2026-04-01,,Completed,4.99
O0005305,C001414,2026-04-01,,Completed,9.99
O0005306,C001682,2026-04-01,,Completed,9.99
O0005307,C000672,2026-04-01,PROMO_LATE,Completed,9.99
O0005308,C001530,2026-04-01,,Completed,0.0
O0005309,C002328,2026-04-01,,Completed,0.0
O0005310,C000187,2026-04-01,,Completed,4.99
O0005311,C001091,2026-04-01,PROMO_LATE,Completed,0.0
O0005312,C000360,2026-04-01,PROMO_LATE,Completed,0.0
O0005313,C001040,2026-04-01,PROMO_LATE,Completed,9.99
O0005314,C002206,2026-04-01,,Completed,0.0
O0005315,C000479,2026-04-01,PROMO_LATE,Completed,0.0
O0005316,C000092,2026-04-01,,Completed,0.0
O0005317,C000762,2026-04-01,PROMO_LATE,Completed,0.0
O0005318,C002480,2026-04-01,PROMO_LATE,Completed,0.0
O0005319,C001107,2026-04-01,,Completed,0.0
O0005320,C000524,2026-04-01,,Completed,6.99
O0005321,C001058,2026-04-01,PROMO_LATE,Completed,9.99
O0005322,C001869,2026-04-01,,Completed,0.0
O0005323,C001661,2026-04-01,PROMO_LATE,Completed,0.0
O0005324,C000015,2026-04-01,PROMO_LATE,Completed,0.0
O0005325,C000379,2026-04-01,PROMO_LATE,Completed,0.0
O0005326,C000561,2026-04-01,,Completed,6.99
O0005327,C000841,2026-04-01,,Completed,0.0
O0005328,C002013,2026-04-01,,Completed,0.0
O0005329,C001294,2026-04-01,PROMO_LATE,Completed,0.0
O0005330,C001218,2026-04-01,,Completed,0.0
O0005331,C002116,2026-04-01,,Completed,4.99
O0005332,C001419,2026-04-01,,Completed,0.0
O0005333,C001613,2026-04-01,PROMO_LATE,Completed,6.99
O0005334,C002445,2026-04-01,,Completed,0.0
O0005335,C002023,2026-04-01,PROMO_LATE,Completed,6.99
O0005336,C002374,2026-04-01,,Completed,0.0
O0005337,C001892,2026-04-01,PROMO_LATE,Completed,4.99
O0005338,C001885,2026-04-01,,Completed,0.0
O0005339,C001320,2026-04-01,PROMO_LATE,Completed,0.0
O0005340,C000459,2026-04-01,PROMO_LATE,Completed,0.0
O0005341,C000695,2026-04-01,,Completed,0.0
O0005342,C002431,2026-04-01,,Completed,9.99
O0005343,C001892,2026-04-01,PROMO_LATE,Completed,0.0
