order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI00009716,O0005569,P0054,1,138.22,0.0
OI00009717,O0005570,P0057,2,161.94,0.0
OI00009718,O0005571,P0053,2,540.54,0.0
OI00009719,O0005572,P0018,1,374.18,0.0
OI00009720,O0005573,P0043,1,45.5,7.6
OI00009721,O0005574,P0025,2,631.8,0.0
OI00009722,O0005574,P0001,1,142.88,0.0
OI00009723,O0005575,P0025,1,619.46,0.0
OI00009724,O0005576,P0060,1,460.09,27.99
OI00009725,O0005577,P0010,1,163.28,0.0
OI00009726,O0005578,P0023,1,120.28,0.0
OI00009727,O0005578,P0055,1,147.07,0.0
OI00009728,O0005579,P0049,1,145.61,0.0
OI00009729,O0005580,P0019,1,666.67,0.0
OI00009730,O0005581,P0044,2,53.71,17.87
OI00009731,O0005581,P0029,1,292.78,20.93
OI00009732,O0005582,P0039,1,325.5,32.12
OI00009733,O0005582,P0038,1,275.87,40.19
OI00009734,O0005583,P0025,1,601.74,0.0
OI00009735,O0005583,P0041,1,30.91,0.0
OI00009736,O0005583,P0021,1,82.36,0.0
OI00009737,O0005584,P0050,2,14.49,0.0
OI00009738,O0005584,P0024,1,775.36,0.0
OI00009739,O0005585,P0057,1,163.86,0.0
OI00009740,O0005586,P0003,1,79.37,6.05
OI00009741,O0005586,P0055,1,143.93,15.45
OI00009742,O0005587,P0038,1,274.85,0.0
OI00009743,O0005587,P0056,2,370.45,0.0
OI00009744,O0005588,P0003,1,80.6,9.69
OI00009745,O0005589,P0036,1,187.19,18.44
OI00009746,O0005589,P0039,1,320.83,35.89
OI00009747,O0005590,P0003,2,80.53,21.91
OI00009748,O0005591,P0033,1,420.24,0.0
OI00009749,O0005592,P0006,1,124.17,0.0
OI00009750,O0005593,P0005,2,65.85,0.0
OI00009751,O0005593,P0004,1,76.41,0.0
OI00009752,O0005594,P0057,1,160.12,0.0
OI00009753,O0005595,P0056,1,383.75,0.0
OI00009754,O0005595,P0058,2,49.82,0.0
OI00009755,O0005595,P0038,1,274.9,0.0
OI00009756,O0005596,P0057,1,161.41,0.0
OI00009757,O0005596,P0001,1,141.21,0.0
OI00009758,O0005597,P0060,1,455.9,22.79
OI00009759,O0005597,P0041,1,30.26,2.85
OI00009760,O0005597,P0038,1,268.61,29.82
OI00009761,O0005598,P0031,1,27.51,0.0
OI00009762,O0005599,P0046,1,19.3,1.43
OI00009763,O0005600,P0036,1,187.28,22.16
OI00009764,O0005601,P0037,1,63.63,4.4
OI00009765,O0005602,P0023,1,120.37,0.0
OI00009766,O0005602,P0014,1,132.56,0.0
OI00009767,O0005603,P0028,1,311.54,0.0
OI00009768,O0005603,P0035,1,285.47,0.0
OI00009769,O0005603,P0056,1,376.68,0.0
OI00009770,O0005604,P0022,1,337.84,0.0
OI00009771,O0005605,P0020,1,667.3,0.0
OI00009772,O0005606,P0018,1,365.8,0.0
OI00009773,O0005607,P0028,2,311.36,64.85
OI00009774,O0005608,P0043,1,46.77,2.09
OI00009775,O0005609,P0045,1,145.97,0.0
OI00009776,O0005609,P0027,1,627.96,0.0
OI00009777,O0005610,P0042,1,129.41,0.0
OI00009778,O0005610,P0040,1,485.94,0.0
OI00009779,O0005611,P0014,1,136.84,8.49
OI00009780,O0005612,P0048,1,94.08,0.0
OI00009781,O0005612,P0056,1,373.85,0.0
OI00009782,O0005613,P0019,2,673.35,0.0
OI00009783,O0005613,P0008,1,86.79,0.0
OI00009784,O0005613,P0032,1,418.64,0.0
OI00009785,O0005614,P0005,1,67.21,0.0
OI00009786,O0005614,P0013,1,102.18,0.0
OI00009787,O0005615,P0024,1,767.06,105.15
OI00009788,O0005615,P0029,1,295.13,29.17
OI00009789,O0005616,P0038,1,267.07,33.34
OI00009790,O0005617,P0048,1,90.53,0.0
OI00009791,O0005618,P0002,1,80.31,0.0
OI00009792,O0005619,P0020,1,660.86,115.26
OI00009793,O0005620,P0024,1,779.21,0.0
OI00009794,O0005621,P0051,1,76.97,0.0
OI00009795,O0005621,P0038,1,262.12,0.0
OI00009796,O0005622,P0032,1,410.94,0.0
OI00009797,O0005622,P0036,1,189.1,0.0
OI00009798,O0005622,P0056,1,375.22,0.0
OI00009799,O0005623,P0043,1,46.19,0.0
OI00009800,O0005624,P0005,1,66.59,9.78
OI00009801,O0005625,P0048,2,92.89,0.0
OI00009802,O0005625,P0033,1,428.19,0.0
OI00009803,O0005626,P0044,1,52.27,9.26
OI00009804,O0005626,P0047,1,71.2,6.42
OI00009805,O0005627,P0020,1,689.42,111.9
OI00009806,O0005627,P0024,2,809.32,184.56
OI00009807,O0005627,P0057,1,163.64,24.04
OI00009808,O0005628,P0034,1,424.26,0.0
OI00009809,O0005628,P0046,1,19.61,0.0
OI00009810,O0005629,P0058,1,50.06,7.41
OI00009811,O0005630,P0021,1,84.34,0.0
OI00009812,O0005630,P0022,1,331.21,0.0
OI00009813,O0005631,P0045,1,146.5,25.45
OI00009814,O0005632,P0005,2,68.82,0.0
OI00009815,O0005633,P0001,1,145.72,0.0
OI00009816,O0005634,P0032,1,421.42,69.02
OI00009817,O0005635,P0014,1,133.31,20.62
OI00009818,O0005636,P0045,2,145.49,0.0
OI00009819,O0005637,P0017,1,159.73,0.0
OI00009820,O0005637,P0005,2,66.32,0.0
OI00009821,O0005638,P0017,1,156.23,0.0
OI00009822,O0005639,P0019,1,671.12,0.0
OI00009823,O0005639,P0058,1,50.74,0.0
OI00009824,O0005640,P0017,1,154.6,7.77
OI00009825,O0005640,P0005,2,68.61,7.05
OI00009826,O0005640,P0040,2,493.17,119.55
OI00009827,O0005641,P0059,1,62.75,0.0
OI00009828,O0005641,P0004,1,74.78,0.0
OI00009829,O0005641,P0006,1,121.87,0.0
OI00009830,O0005642,P0026,1,86.01,9.66
OI00009831,O0005643,P0001,1,142.55,0.0
OI00009832,O0005643,P0060,1,458.6,0.0
OI00009833,O0005644,P0020,1,689.42,0.0
OI00009834,O0005644,P0030,2,255.06,0.0
OI00009835,O0005644,P0006,2,123.44,0.0
OI00009836,O0005645,P0059,1,61.69,0.0
OI00009837,O0005646,P0037,1,64.11,3.64
OI00009838,O0005647,P0024,1,812.84,0.0
OI00009839,O0005648,P0036,1,192.1,0.0
OI00009840,O0005649,P0042,2,133.02,0.0
OI00009841,O0005649,P0008,1,87.98,0.0
OI00009842,O0005650,P0006,1,124.05,0.0
OI00009843,O0005650,P0042,1,132.64,0.0
OI00009844,O0005651,P0038,1,275.86,0.0
OI00009845,O0005652,P0029,1,294.49,25.92
OI00009846,O0005652,P0020,1,697.03,60.93
OI00009847,O0005653,P0054,1,139.98,9.79
OI00009848,O0005653,P0019,1,674.41,39.08
OI00009849,O0005653,P0056,1,370.17,36.92
OI00009850,O0005654,P0021,1,84.14,14.9
OI00009851,O0005654,P0038,1,271.41,28.15
OI00009852,O0005655,P0032,1,419.58,0.0
OI00009853,O0005655,P0023,1,119.06,0.0
OI00009854,O0005656,P0013,1,99.13,0.0
OI00009855,O0005657,P0060,1,439.96,0.0
OI00009856,O0005657,P0009,2,108.47,0.0
OI00009857,O0005657,P0042,1,131.88,0.0
OI00009858,O0005657,P0018,1,358.33,0.0
OI00009859,O0005658,P0033,1,440.13,0.0
OI00009860,O0005659,P0022,2,347.99,49.87
OI00009861,O0005659,P0019,1,662.76,30.49
OI00009862,O0005659,P0042,1,131.8,22.58
OI00009863,O0005660,P0049,2,144.28,0.0
OI00009864,O0005661,P0009,1,111.19,0.0
OI00009865,O0005661,P0038,1,262.86,0.0
OI00009866,O0005662,P0048,1,92.28,0.0
OI00009867,O0005662,P0060,1,444.64,0.0
OI00009868,O0005663,P0045,1,150.5,0.0
OI00009869,O0005664,P0002,1,83.78,10.66
OI00009870,O0005664,P0054,2,136.67,26.06
OI00009871,O0005665,P0017,1,150.78,0.0
OI00009872,O0005665,P0056,1,363.57,0.0
OI00009873,O0005666,P0058,1,52.54,5.42
OI00009874,O0005667,P0003,1,83.49,9.02
OI00009875,O0005667,P0032,1,410.2,21.67
OI00009876,O0005668,P0011,1,136.59,0.0
OI00009877,O0005668,P0056,2,369.49,0.0
OI00009878,O0005669,P0042,1,130.82,0.0
OI00009879,O0005669,P0009,1,113.74,0.0
OI00009880,O0005670,P0049,1,143.35,0.0
OI00009881,O0005671,P0010,1,163.65,25.4
OI00009882,O0005672,P0040,1,465.43,44.52
OI00009883,O0005673,P0059,1,60.27,0.0
OI00009884,O0005674,P0048,1,93.01,5.05
OI00009885,O0005675,P0010,1,162.9,0.0
OI00009886,O0005675,P0005,1,67.47,0.0
OI00009887,O0005676,P0001,1,146.5,0.0
OI00009888,O0005677,P0020,1,679.0,0.0
OI00009889,O0005678,P0032,1,406.2,30.98
OI00009890,O0005678,P0051,1,75.94,9.24
OI00009891,O0005679,P0058,1,52.0,3.0
OI00009892,O0005679,P0017,2,151.59,47.57
OI00009893,O0005679,P0033,2,427.67,82.68
OI00009894,O0005680,P0009,1,113.17,0.0
OI00009895,O0005681,P0038,2,268.4,80.76
OI00009896,O0005681,P0020,3,672.65,342.33
OI00009897,O0005682,P0020,1,682.65,0.0
OI00009898,O0005682,P0010,2,159.44,0.0
OI00009899,O0005683,P0006,1,125.98,0.0
OI00009900,O0005683,P0031,2,27.93,0.0
OI00009901,O0005683,P0013,1,102.14,0.0
OI00009902,O0005684,P0041,2,31.6,9.05
OI00009903,O0005684,P0030,1,261.37,30.71
OI00009904,O0005685,P0021,1,84.32,0.0
OI00009905,O0005685,P0049,1,139.89,0.0
OI00009906,O0005686,P0044,1,53.48,0.0
OI00009907,O0005687,P0045,1,152.88,0.0
OI00009908,O0005688,P0058,1,52.64,0.0
OI00009909,O0005689,P0043,1,46.25,3.78
OI00009910,O0005690,P0024,1,802.65,0.0
OI00009911,O0005690,P0020,2,690.25,0.0
OI00009912,O0005690,P0047,1,69.57,0.0
OI00009913,O0005691,P0038,1,265.77,39.46
OI00009914,O0005691,P0028,1,323.97,53.85
OI00009915,O0005692,P0035,1,280.84,20.09
OI00009916,O0005693,P0005,1,66.94,0.0
OI00009917,O0005694,P0042,1,132.48,12.68
OI00009918,O0005694,P0027,1,628.65,97.22
OI00009919,O0005695,P0043,1,45.65,0.0
OI00009920,O0005695,P0040,2,467.91,0.0
OI00009921,O0005696,P0056,1,370.18,0.0
OI00009922,O0005697,P0040,1,466.52,0.0
OI00009923,O0005698,P0054,1,139.88,0.0
OI00009924,O0005698,P0024,1,807.8,0.0
OI00009925,O0005698,P0060,1,452.4,0.0
OI00009926,O0005699,P0033,1,435.36,0.0
OI00009927,O0005699,P0054,1,136.98,0.0
OI00009928,O0005700,P0001,1,144.17,0.0
OI00009929,O0005700,P0024,1,791.44,0.0
OI00009930,O0005700,P0029,1,283.72,0.0
OI00009931,O0005701,P0048,1,91.11,6.8
OI00009932,O0005702,P0020,1,664.84,71.0
OI00009933,O0005703,P0059,1,61.79,6.77
OI00009934,O0005703,P0006,1,125.26,17.52
OI00009935,O0005704,P0022,1,337.89,0.0
OI00009936,O0005704,P0039,1,319.64,0.0
OI00009937,O0005705,P0020,1,689.06,93.91
OI00009938,O0005705,P0027,1,640.91,49.98
OI00009939,O0005706,P0016,1,124.86,0.0
OI00009940,O0005707,P0020,1,682.7,79.0
OI00009941,O0005707,P0060,1,447.52,70.48
OI00009942,O0005708,P0038,1,268.11,0.0
OI00009943,O0005708,P0016,1,122.59,0.0
OI00009944,O0005709,P0031,1,28.93,0.0
OI00009945,O0005709,P0040,1,483.3,0.0
OI00009946,O0005709,P0059,1,60.36,0.0
OI00009947,O0005710,P0060,2,440.31,0.0
OI00009948,O0005711,P0024,1,811.64,0.0
OI00009949,O0005712,P0001,1,142.7,0.0
OI00009950,O0005713,P0045,2,153.49,36.68
OI00009951,O0005713,P0019,1,678.13,104.7
OI00009952,O0005714,P0057,1,160.72,24.48
OI00009953,O0005714,P0013,1,103.49,6.35
OI00009954,O0005715,P0049,1,141.76,0.0
OI00009955,O0005715,P0005,1,66.19,0.0
OI00009956,O0005715,P0047,1,68.0,0.0
OI00009957,O0005716,P0038,2,264.48,0.0
OI00009958,O0005717,P0049,1,140.08,8.43
OI00009959,O0005718,P0042,1,132.84,0.0
OI00009960,O0005718,P0035,1,287.95,0.0
OI00009961,O0005718,P0040,1,465.27,0.0
OI00009962,O0005719,P0054,2,133.07,0.0
OI00009963,O0005719,P0026,2,82.35,0.0
OI00009964,O0005720,P0059,1,62.43,7.13
OI00009965,O0005720,P0056,1,376.2,30.69
OI00009966,O0005721,P0030,1,251.97,0.0
OI00009967,O0005722,P0009,2,108.24,24.07
OI00009968,O0005723,P0005,1,68.35,11.7
OI00009969,O0005724,P0060,1,458.01,0.0
OI00009970,O0005725,P0038,1,274.24,0.0
OI00009971,O0005725,P0005,1,66.83,0.0
OI00009972,O0005725,P0006,1,126.24,0.0
OI00009973,O0005726,P0019,1,659.95,0.0
OI00009974,O0005727,P0023,1,123.14,0.0
OI00009975,O0005728,P0043,1,46.62,4.13
OI00009976,O0005729,P0049,1,143.35,14.93
OI00009977,O0005730,P0021,1,81.73,0.0
OI00009978,O0005730,P0057,1,160.15,0.0
OI00009979,O0005731,P0013,1,100.23,10.18
OI00009980,O0005731,P0019,1,668.08,82.47
OI00009981,O0005731,P0031,1,28.81,4.94
OI00009982,O0005731,P0040,2,482.52,45.03
OI00009983,O0005732,P0029,1,292.81,0.0
OI00009984,O0005733,P0040,2,476.19,144.23
OI00009985,O0005734,P0056,1,366.77,0.0
OI00009986,O0005734,P0038,1,275.64,0.0
OI00009987,O0005735,P0054,1,139.99,7.46
OI00009988,O0005736,P0036,1,187.49,0.0
OI00009989,O0005737,P0025,1,623.19,36.27
OI00009990,O0005737,P0033,1,441.47,57.6
OI00009991,O0005738,P0057,1,159.33,0.0
OI00009992,O0005739,P0007,2,113.8,0.0
OI00009993,O0005739,P0047,1,72.04,0.0
OI00009994,O0005739,P0016,1,124.47,0.0
OI00009995,O0005740,P0009,2,109.16,18.49
OI00009996,O0005740,P0029,1,298.08,35.69
OI00009997,O0005741,P0038,1,271.58,0.0
OI00009998,O0005741,P0023,1,119.62,0.0
OI00009999,O0005742,P0039,2,329.88,0.0
OI00010000,O0005743,P0045,1,153.03,0.0
OI00010001,O0005744,P0032,1,404.16,52.99
OI00010002,O0005744,P0036,1,195.83,21.59
OI00010003,O0005745,P0004,1,77.16,10.75
OI00010004,O0005745,P0009,1,109.52,11.9
OI00010005,O0005746,P0038,1,262.07,30.45
OI00010006,O0005747,P0033,1,437.17,0.0
OI00010007,O0005748,P0044,1,54.85,0.0
OI00010008,O0005749,P0038,1,261.49,0.0
OI00010009,O0005749,P0009,2,111.09,0.0
OI00010010,O0005749,P0057,2,165.77,0.0
OI00010011,O0005750,P0040,2,484.14,0.0
OI00010012,O0005751,P0001,1,147.82,0.0
OI00010013,O0005751,P0041,1,30.16,0.0
OI00010014,O0005752,P0039,1,330.53,0.0
OI00010015,O0005752,P0014,1,138.13,0.0
OI00010016,O0005753,P0020,1,690.8,0.0
OI00010017,O0005753,P0013,1,98.41,0.0
OI00010018,O0005754,P0030,1,261.31,39.57
OI00010019,O0005754,P0005,2,65.06,23.2
OI00010020,O0005755,P0024,1,766.09,0.0
OI00010021,O0005755,P0017,1,153.35,0.0
OI00010022,O0005755,P0041,2,30.21,0.0
OI00010023,O0005756,P0060,1,435.1,0.0
OI00010024,O0005757,P0019,1,666.35,0.0
OI00010025,O0005757,P0053,1,540.96,0.0
OI00010026,O0005758,P0009,2,107.84,0.0
OI00010027,O0005758,P0046,1,18.96,0.0
OI00010028,O0005759,P0035,1,280.64,0.0
OI00010029,O0005760,P0025,1,622.5,0.0
OI00010030,O0005761,P0028,1,328.5,0.0
OI00010031,O0005762,P0050,1,14.38,1.61
OI00010032,O0005762,P0003,1,80.62,5.32
OI00010033,O0005762,P0001,1,146.92,12.82
OI00010034,O0005763,P0033,1,437.13,0.0
OI00010035,O0005764,P0045,1,152.46,23.04
OI00010036,O0005764,P0060,1,443.22,45.64
OI00010037,O0005765,P0039,1,319.1,0.0
OI00010038,O0005766,P0001,1,144.64,20.47
OI00010039,O0005766,P0040,1,476.97,73.37
OI00010040,O0005767,P0016,1,120.97,0.0
OI00010041,O0005768,P0040,1,484.25,86.38
OI00010042,O0005769,P0006,1,126.62,0.0
OI00010043,O0005769,P0039,1,317.88,0.0
OI00010044,O0005769,P0009,1,113.52,0.0
OI00010045,O0005770,P0009,1,108.01,0.0
OI00010046,O0005770,P0029,2,289.38,0.0
OI00010047,O0005771,P0029,1,283.66,36.59
OI00010048,O0005771,P0038,2,276.13,31.47
OI00010049,O0005772,P0043,1,46.87,0.0
OI00010050,O0005772,P0024,1,786.07,0.0
OI00010051,O0005772,P0056,1,377.09,0.0
OI00010052,O0005773,P0049,1,142.14,0.0
OI00010053,O0005774,P0049,1,144.01,16.68
OI00010054,O0005774,P0043,1,46.68,4.29
OI00010055,O0005775,P0024,1,791.9,0.0
OI00010056,O0005775,P0051,1,76.43,0.0
OI00010057,O0005776,P0045,1,153.46,0.0
OI00010058,O0005776,P0026,1,86.35,0.0
OI00010059,O0005777,P0056,1,366.27,0.0
OI00010060,O0005777,P0023,1,125.22,0.0
OI00010061,O0005778,P0038,1,275.91,0.0
OI00010062,O0005779,P0019,1,685.3,0.0
OI00010063,O0005779,P0052,1,414.3,0.0
OI00010064,O0005780,P0003,1,79.53,0.0
OI00010065,O0005780,P0013,1,104.1,0.0
OI00010066,O0005780,P0038,1,264.73,0.0
OI00010067,O0005781,P0011,3,136.53,0.0
OI00010068,O0005782,P0039,1,313.5,0.0
OI00010069,O0005782,P0001,1,144.68,0.0
OI00010070,O0005783,P0045,1,145.53,0.0
OI00010071,O0005784,P0026,1,83.27,0.0
OI00010072,O0005785,P0045,2,152.46,0.0
OI00010073,O0005785,P0040,1,489.17,0.0
OI00010074,O0005785,P0038,1,263.57,0.0
OI00010075,O0005786,P0001,1,146.09,0.0
OI00010076,O0005786,P0016,1,124.1,0.0
OI00010077,O0005787,P0052,1,405.22,0.0
OI00010078,O0005788,P0039,2,317.58,0.0
OI00010079,O0005789,P0057,1,157.23,0.0
OI00010080,O0005790,P0019,1,674.66,103.29
OI00010081,O0005790,P0005,1,66.85,10.24
OI00010082,O0005791,P0016,1,120.27,8.75
OI00010083,O0005791,P0058,1,52.46,4.86
OI00010084,O0005791,P0005,1,67.13,3.07
OI00010085,O0005791,P0038,1,260.57,20.24
OI00010086,O0005792,P0049,1,141.78,0.0
OI00010087,O0005792,P0003,1,83.16,0.0
OI00010088,O0005792,P0059,1,63.49,0.0
OI00010089,O0005793,P0039,1,317.07,0.0
OI00010090,O0005794,P0029,1,286.3,0.0
OI00010091,O0005794,P0021,2,82.45,0.0
OI00010092,O0005794,P0049,1,144.74,0.0
OI00010093,O0005795,P0013,1,100.11,0.0
OI00010094,O0005796,P0043,2,46.1,12.29
OI00010095,O0005797,P0009,1,113.16,0.0
OI00010096,O0005797,P0006,1,124.21,0.0
OI00010097,O0005798,P0019,1,665.89,37.53
OI00010098,O0005799,P0024,1,769.03,0.0
OI00010099,O0005799,P0030,2,252.99,0.0
OI00010100,O0005799,P0040,1,485.82,0.0
OI00010101,O0005800,P0003,1,83.44,0.0
OI00010102,O0005801,P0005,1,68.74,3.39
OI00010103,O0005801,P0018,1,367.09,17.9
OI00010104,O0005802,P0038,1,265.82,16.86
OI00010105,O0005802,P0015,1,63.58,11.33
OI00010106,O0005803,P0005,2,66.72,16.29
OI00010107,O0005804,P0027,1,632.86,60.73
OI00010108,O0005804,P0008,1,85.49,12.61
OI00010109,O0005805,P0060,1,449.24,0.0
OI00010110,O0005805,P0015,1,63.29,0.0
OI00010111,O0005806,P0002,1,79.32,10.04
OI00010112,O0005807,P0039,1,321.27,0.0
OI00010113,O0005808,P0009,1,110.47,17.87
OI00010114,O0005808,P0038,2,263.84,69.82
OI00010115,O0005809,P0030,1,254.82,0.0
OI00010116,O0005810,P0038,2,263.83,0.0
OI00010117,O0005811,P0022,1,333.12,0.0
OI00010118,O0005812,P0055,1,147.75,0.0
OI00010119,O0005812,P0004,1,77.41,0.0
OI00010120,O0005812,P0038,2,271.56,0.0
OI00010121,O0005812,P0005,1,66.3,0.0
OI00010122,O0005813,P0020,2,665.2,75.39
OI00010123,O0005813,P0023,1,121.69,13.68
OI00010124,O0005814,P0027,2,642.1,0.0
OI00010125,O0005815,P0027,1,642.08,0.0
OI00010126,O0005816,P0019,1,667.8,0.0
OI00010127,O0005816,P0026,1,82.95,0.0
OI00010128,O0005817,P0032,1,417.78,0.0
OI00010129,O0005817,P0049,1,144.25,0.0
OI00010130,O0005817,P0006,2,127.47,0.0
OI00010131,O0005817,P0019,1,676.75,0.0
OI00010132,O0005818,P0053,1,525.64,0.0
OI00010133,O0005818,P0032,1,399.96,0.0
OI00010134,O0005818,P0019,1,690.87,0.0
OI00010135,O0005818,P0046,1,19.34,0.0
OI00010136,O0005818,P0036,1,191.86,0.0
OI00010137,O0005819,P0045,1,146.6,10.4
OI00010138,O0005820,P0054,2,140.26,0.0
OI00010139,O0005821,P0032,1,399.94,36.2
OI00010140,O0005821,P0023,1,119.28,8.04
OI00010141,O0005822,P0040,1,471.85,70.17
OI00010142,O0005822,P0027,1,647.04,64.95
OI00010143,O0005822,P0020,1,680.32,106.53
OI00010144,O0005823,P0022,1,336.72,23.43
OI00010145,O0005824,P0027,1,632.25,63.44
OI00010146,O0005825,P0041,1,30.06,3.04
OI00010147,O0005825,P0049,2,143.6,16.74
OI00010148,O0005826,P0058,1,52.63,0.0
OI00010149,O0005827,P0056,2,368.12,32.94
OI00010150,O0005827,P0023,1,123.92,9.41
OI00010151,O0005828,P0002,1,79.48,0.0
OI00010152,O0005829,P0038,1,274.68,30.95
OI00010153,O0005829,P0058,1,51.81,3.84
OI00010154,O0005830,P0013,1,103.43,15.33
OI00010155,O0005830,P0058,1,50.84,2.17
OI00010156,O0005831,P0058,1,50.69,0.0
OI00010157,O0005831,P0036,1,195.41,0.0
OI00010158,O0005832,P0032,1,417.85,19.18
OI00010159,O0005832,P0047,1,69.48,5.17
OI00010160,O0005832,P0013,1,100.17,17.56
OI00010161,O0005833,P0009,1,113.21,0.0
OI00010162,O0005833,P0029,1,293.02,0.0
OI00010163,O0005834,P0045,2,148.63,0.0
OI00010164,O0005835,P0021,1,83.44,0.0
OI00010165,O0005835,P0033,1,433.95,0.0
OI00010166,O0005835,P0041,1,31.7,0.0
OI00010167,O0005836,P0043,1,44.78,6.55
OI00010168,O0005836,P0004,1,76.81,3.52
OI00010169,O0005836,P0049,1,143.93,25.66
OI00010170,O0005836,P0056,1,373.01,35.72
OI00010171,O0005837,P0038,2,265.43,84.12
OI00010172,O0005837,P0028,1,320.2,39.93
OI00010173,O0005838,P0039,1,315.58,0.0
OI00010174,O0005838,P0003,1,83.37,0.0
OI00010175,O0005839,P0056,1,372.15,0.0
OI00010176,O0005840,P0014,1,134.39,0.0
OI00010177,O0005840,P0020,1,662.77,0.0
OI00010178,O0005841,P0007,1,107.68,0.0
OI00010179,O0005841,P0028,1,315.85,0.0
OI00010180,O0005842,P0060,1,448.57,30.14
OI00010181,O0005842,P0046,1,19.19,3.22
OI00010182,O0005843,P0001,1,145.32,0.0
OI00010183,O0005843,P0003,1,81.32,0.0
OI00010184,O0005844,P0019,1,677.32,0.0
OI00010185,O0005844,P0054,2,137.64,0.0
OI00010186,O0005845,P0025,1,627.59,0.0
OI00010187,O0005845,P0006,1,124.11,0.0
OI00010188,O0005846,P0048,1,90.89,15.88
OI00010189,O0005847,P0002,1,79.67,8.54
OI00010190,O0005848,P0037,2,64.31,7.91
OI00010191,O0005849,P0060,1,445.93,0.0
OI00010192,O0005849,P0006,2,125.6,0.0
OI00010193,O0005849,P0039,1,326.28,0.0
OI00010194,O0005850,P0019,1,661.58,0.0
OI00010195,O0005851,P0035,1,292.72,0.0
OI00010196,O0005852,P0018,1,357.72,0.0
OI00010197,O0005853,P0015,1,60.76,0.0
OI00010198,O0005853,P0032,1,421.69,0.0
OI00010199,O0005853,P0003,1,82.44,0.0
OI00010200,O0005853,P0052,1,421.49,0.0
OI00010201,O0005854,P0044,1,53.5,9.23
OI00010202,O0005855,P0017,1,151.46,0.0
OI00010203,O0005856,P0055,1,143.98,0.0
OI00010204,O0005857,P0018,2,368.4,0.0
OI00010205,O0005857,P0021,1,81.28,0.0
OI00010206,O0005857,P0031,1,28.89,0.0
OI00010207,O0005857,P0044,2,54.72,0.0
OI00010208,O0005858,P0004,1,78.47,4.25
OI00010209,O0005858,P0021,1,84.97,5.47
OI00010210,O0005859,P0014,1,138.4,0.0
OI00010211,O0005859,P0057,1,165.48,0.0
OI00010212,O0005860,P0004,1,75.27,0.0
OI00010213,O0005861,P0054,1,138.55,0.0
OI00010214,O0005862,P0016,1,123.52,0.0
OI00010215,O0005863,P0033,2,430.11,0.0
OI00010216,O0005863,P0042,1,127.28,0.0
OI00010217,O0005863,P0054,2,140.8,0.0
OI00010218,O0005864,P0004,1,76.38,6.4
OI00010219,O0005865,P0041,1,30.13,0.0
OI00010220,O0005865,P0024,2,770.83,0.0
OI00010221,O0005866,P0043,1,46.98,0.0
OI00010222,O0005867,P0006,1,121.33,0.0
OI00010223,O0005868,P0037,2,66.32,20.31
OI00010224,O0005868,P0033,2,426.39,44.62
OI00010225,O0005869,P0055,1,149.17,0.0
OI00010226,O0005869,P0001,1,143.51,0.0
OI00010227,O0005870,P0037,2,63.79,0.0
OI00010228,O0005870,P0006,1,128.23,0.0
OI00010229,O0005870,P0032,1,406.63,0.0
OI00010230,O0005870,P0020,1,659.59,0.0
OI00010231,O0005871,P0051,1,76.71,0.0
OI00010232,O0005872,P0059,1,61.35,3.62
OI00010233,O0005872,P0058,1,50.77,5.81
OI00010234,O0005873,P0024,1,767.8,133.28
OI00010235,O0005873,P0019,1,681.84,78.65
OI00010236,O0005874,P0019,1,672.39,0.0
OI00010237,O0005874,P0002,1,79.99,0.0
OI00010238,O0005874,P0032,1,409.51,0.0
OI00010239,O0005875,P0058,1,50.44,0.0
OI00010240,O0005875,P0003,1,79.96,0.0
OI00010241,O0005875,P0036,1,196.1,0.0
OI00010242,O0005876,P0020,1,678.87,0.0
OI00010243,O0005876,P0009,1,111.26,0.0
OI00010244,O0005877,P0038,1,269.24,0.0
OI00010245,O0005878,P0056,1,367.31,0.0
OI00010246,O0005878,P0010,1,156.28,0.0
OI00010247,O0005879,P0026,1,82.16,0.0
OI00010248,O0005880,P0024,1,807.63,0.0
OI00010249,O0005880,P0010,1,159.88,0.0
OI00010250,O0005881,P0007,1,107.97,0.0
OI00010251,O0005882,P0058,1,51.66,7.49
OI00010252,O0005882,P0040,1,487.82,27.89
OI00010253,O0005883,P0025,1,612.94,0.0
OI00010254,O0005883,P0030,1,254.52,0.0
OI00010255,O0005884,P0012,1,28.77,4.86
OI00010256,O0005884,P0003,1,80.9,9.1
OI00010257,O0005885,P0005,1,67.65,0.0
OI00010258,O0005885,P0030,1,259.3,0.0
OI00010259,O0005885,P0001,1,148.92,0.0
OI00010260,O0005886,P0019,1,658.26,0.0
OI00010261,O0005887,P0042,1,128.02,0.0
OI00010262,O0005888,P0041,1,30.03,3.05
OI00010263,O0005888,P0003,1,81.8,3.85
OI00010264,O0005889,P0052,1,412.13,0.0
OI00010265,O0005889,P0040,1,472.06,0.0
OI00010266,O0005889,P0007,1,113.13,0.0
OI00010267,O0005889,P0012,1,28.76,0.0
OI00010268,O0005890,P0049,1,138.31,0.0
OI00010269,O0005891,P0032,1,421.55,0.0
OI00010270,O0005892,P0015,1,63.18,0.0
OI00010271,O0005892,P0005,1,65.94,0.0
OI00010272,O0005892,P0039,1,313.41,0.0
OI00010273,O0005893,P0026,1,82.97,0.0
